"tanggal","nama_kab_kota","kode_kab_kota","konfirmasi_total","konfirmasi_sembuh","konfirmasi_meninggal","konfirmasi_aktif","med_level","avg_delay","avg_speed_kmh","med_total_records"
2020-07-31,Kabupaten Indramayu,"3212",51,32,4,15,2.0,145.0373004893358,24.635730506237888,8.0
2020-07-31,Kabupaten Karawang,"3215",100,42,1,57,2.0,115.26725657265679,20.06596152458405,9.0
2020-07-31,Kabupaten Kuningan,"3208",49,25,2,22,2.0,115.60851600162933,23.838624883634445,9.0
2020-07-31,Kabupaten Majalengka,"3210",12,6,1,5,2.0,119.57323206318499,23.523035684468056,9.0
2020-07-31,Kabupaten Pangandaran,"3218",22,17,0,5,2.0,168.57586093659097,22.040547051328293,7.5
2020-07-31,Kabupaten Purwakarta,"3214",53,33,1,19,2.0,116.10082038828362,19.740610456785628,8.0
2020-07-31,Kabupaten Subang,"3213",84,51,2,31,2.0,145.98815785358505,21.929382100331324,10.0
2020-07-31,Kabupaten Sukabumi,"3202",102,62,0,40,2.0,191.48806876531788,16.9357396197361,10.5
2020-07-31,Kabupaten Sumedang,"3211",35,18,0,17,2.0,131.31048325909194,15.431879658200566,10.0
2020-07-31,Kabupaten Tasikmalaya,"3206",25,7,1,17,2.0,128.37164990619948,22.460773286640002,9.5
2020-07-31,Kota Bandung,"3273",561,388,43,130,3.0,114.7340035019701,12.221689754230802,11.0
2020-07-31,Kota Banjar,"3279",12,9,1,2,2.0,109.39130281147204,22.212215825131064,7.0
2020-07-31,Kota Bekasi,"3275",763,518,32,213,2.0,133.24525773352383,12.722307687814348,10.0
2020-07-31,Kota Bogor,"3271",278,198,18,62,2.0,128.99547080021065,14.333606662290968,10.0
2020-07-31,Kota Cimahi,"3277",157,136,2,19,2.0,106.53376704976306,13.803331135055437,9.0
2020-07-31,Kota Cirebon,"3274",37,28,2,7,3.0,110.27573091689854,14.600110630466514,8.0
2020-07-31,Kota Depok,"3276",1214,904,40,270,2.0,137.76947436667356,14.264779184703883,10.0
2020-07-31,Kota Sukabumi,"3272",54,46,0,8,2.0,124.16635008372707,17.59387411715084,8.0
2020-07-31,Kota Tasikmalaya,"3278",27,22,2,3,2.0,95.81291553368992,19.09365308977413,8.0
